order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2939374,43614,prior,27,1,10,7.0
3097851,43614,prior,29,1,11,6.0
1626821,43614,prior,32,1,11,5.0
2805729,43614,prior,33,1,12,7.0
2065408,43614,prior,37,1,10,7.0
1850710,43614,prior,39,1,10,10.0
1884992,43614,prior,40,1,12,7.0
1409936,43614,prior,50,4,9,3.0
3141402,43614,prior,57,1,10,7.0
2744439,43618,prior,1,0,11,
2729324,43618,prior,3,0,12,8.0
465757,43622,prior,5,4,20,8.0
2243394,43624,prior,20,4,12,30.0
1937200,43630,prior,3,2,12,30.0
357440,43633,prior,3,4,15,10.0
998816,43633,prior,4,4,20,21.0
2156676,43633,prior,7,0,9,7.0
845501,43633,prior,8,1,10,15.0
1428624,43633,prior,11,4,18,12.0
1025238,43633,prior,12,5,8,29.0
2748318,43633,prior,13,6,12,15.0
2455877,43633,prior,14,5,15,27.0
2725932,43636,prior,7,5,11,17.0
1636172,43654,prior,3,2,8,28.0
211526,43654,prior,6,4,9,3.0
930549,43654,prior,7,1,21,4.0
1121544,43654,prior,8,4,10,10.0
1745691,43654,prior,9,5,7,8.0
1560254,43654,prior,13,0,10,20.0
1511269,43660,prior,5,3,19,16.0
2602685,43660,prior,14,3,11,3.0
2050251,43666,prior,38,0,9,7.0
2494331,43666,prior,46,6,17,5.0
173587,43666,prior,48,0,16,7.0
375683,43666,prior,51,0,11,2.0
422137,43666,prior,53,0,16,1.0
214592,43672,prior,8,6,14,6.0
1530952,43675,prior,37,6,8,1.0
2454803,43682,prior,19,1,12,6.0
1968056,43683,prior,1,4,20,
734820,43683,prior,3,3,14,4.0
1343351,43683,prior,5,5,9,4.0
1276821,43683,prior,7,2,10,8.0
1240076,43683,prior,8,2,8,7.0
2590654,43683,prior,10,6,7,12.0
128137,43683,prior,12,3,15,3.0
1618372,43683,prior,14,0,15,6.0
452458,43683,prior,15,0,14,7.0
1305075,43683,prior,16,0,10,7.0
2288819,43683,prior,18,5,11,3.0
1823600,43683,prior,19,1,10,10.0
2678603,43683,prior,21,6,15,6.0
3144924,43683,prior,22,1,9,9.0
3068078,43683,prior,23,0,8,6.0
1845785,43683,prior,27,0,15,6.0
1489605,43683,prior,28,2,10,9.0
1434517,43683,prior,29,6,10,11.0
3360064,43683,prior,37,0,22,9.0
373074,43683,prior,39,4,10,12.0
2439408,43683,prior,40,4,20,7.0
2785498,43683,prior,41,0,20,3.0
2894785,43683,prior,42,5,9,5.0
1818264,43683,prior,45,0,16,6.0
227710,43683,prior,46,1,8,8.0
1742716,43683,prior,47,1,11,7.0
2092128,43683,prior,48,1,11,7.0
2840451,43683,prior,49,1,8,7.0
2612688,43683,prior,50,4,11,3.0
2176497,43683,prior,51,1,9,4.0
2241755,43683,prior,53,1,8,7.0
3127955,43683,prior,56,1,10,8.0
1315453,43683,prior,57,5,13,4.0
914625,43683,prior,58,1,13,3.0
235941,43687,prior,1,5,14,
2808414,43687,prior,4,5,8,17.0
1342289,43687,prior,5,2,7,30.0
3027435,43702,prior,7,0,13,7.0
1426081,43702,prior,8,6,9,6.0
846982,43702,prior,11,6,15,6.0
1441951,43710,prior,2,3,17,2.0
1075749,43720,prior,8,1,13,2.0
54531,43724,prior,6,1,22,4.0
856381,43724,prior,7,0,21,6.0
1717393,43724,prior,9,5,16,9.0
2383237,43724,prior,39,5,13,4.0
2365075,43724,prior,41,2,21,2.0
287752,43724,prior,42,3,8,8.0
1181752,43724,prior,43,0,14,4.0
2580270,43724,prior,44,0,9,7.0
2396373,43724,prior,50,3,9,3.0
3141666,43724,prior,52,5,21,4.0
1474557,43724,prior,53,4,13,13.0
2763526,43732,prior,6,1,9,30.0
856688,43743,prior,9,5,15,27.0
2223053,43746,prior,1,6,15,
1218662,43746,prior,4,5,14,26.0
2570873,43749,prior,7,0,18,8.0
3103268,43755,prior,29,4,18,8.0
1856838,43756,prior,21,3,12,25.0
210,43756,prior,26,2,22,14.0
1929967,43765,prior,6,0,13,30.0
1039939,43765,prior,8,0,8,7.0
257620,43765,prior,12,0,12,30.0
2620879,43770,prior,1,5,9,
3004958,43770,prior,2,6,13,30.0
1659565,43770,prior,3,0,10,15.0
2108548,43770,prior,4,2,13,9.0
573507,43770,prior,5,0,13,12.0
1125314,43770,prior,6,0,12,7.0
1665924,43808,prior,6,1,12,22.0
1104612,43810,prior,19,5,15,4.0
2751730,43817,prior,19,2,9,5.0
2519807,43819,prior,1,1,7,
160118,43819,prior,25,1,20,4.0
693475,43825,prior,3,1,10,6.0
3213892,43825,prior,15,2,15,4.0
2693836,43825,prior,16,6,9,4.0
1615689,43825,prior,17,6,7,7.0
1159485,43825,prior,18,1,17,2.0
492179,43825,prior,19,3,11,2.0
964139,43825,prior,20,0,11,4.0
1394389,43825,prior,21,5,18,5.0
998972,43825,prior,23,3,12,1.0
2149570,43825,prior,25,1,13,5.0
170755,43825,prior,26,1,11,7.0
2252887,43825,prior,27,5,10,4.0
1610485,43825,prior,28,3,9,5.0
600735,43825,prior,29,1,11,5.0
129981,43825,prior,30,5,12,4.0
1801028,43825,prior,31,4,17,6.0
125118,43825,prior,32,1,14,4.0
1423530,43825,prior,33,4,13,3.0
67383,43837,prior,1,0,17,
34216,43840,prior,36,3,14,9.0
2655489,43840,prior,37,1,8,12.0
1929953,43840,prior,38,1,18,7.0
1115567,43840,prior,40,3,18,3.0
1428584,43849,prior,1,6,18,
1592152,43851,prior,3,0,14,7.0
1130808,43851,prior,15,0,16,7.0
1607078,43851,prior,17,0,11,7.0
2456732,43851,prior,18,0,9,7.0
3197895,43851,prior,21,0,11,7.0
2567943,43851,prior,24,0,8,8.0
2477625,43873,prior,10,1,15,30.0
626204,43879,prior,1,4,15,
1190735,43888,prior,2,1,10,13.0
240705,43906,prior,16,3,23,6.0
1244694,43925,prior,4,0,10,14.0
637188,43929,prior,3,3,16,6.0
1046716,43942,prior,10,3,20,7.0
2151838,43943,prior,3,1,9,30.0
887594,43954,prior,6,0,9,7.0
2138884,43954,prior,17,1,8,8.0
1077902,43954,prior,23,0,15,6.0
382693,43960,prior,3,6,0,14.0
3099074,43960,prior,4,2,22,10.0
2336195,43960,prior,6,4,13,30.0
2301790,43960,prior,8,5,14,12.0
2017983,43974,prior,12,6,13,21.0
2741837,43978,prior,62,6,13,10.0
1124316,43991,prior,21,1,12,8.0
2952688,43999,prior,4,3,13,30.0
2777181,44002,prior,4,0,7,8.0
3408253,44007,prior,1,1,13,
1464368,44033,prior,29,5,17,5.0
2972882,44034,prior,29,3,9,5.0
1963337,44037,prior,8,1,11,7.0
198787,44039,prior,8,0,11,27.0
1493178,44060,prior,6,4,16,12.0
3080003,44060,prior,9,0,15,4.0
2623700,44060,prior,13,6,11,8.0
87396,44065,prior,4,0,8,15.0
243916,44072,prior,3,0,12,13.0
1618517,44072,prior,5,2,19,30.0
1193906,44075,prior,28,2,16,6.0
1740164,44094,prior,1,6,16,
2736042,44096,prior,11,6,12,18.0
3108586,44101,prior,2,6,15,8.0
3283998,44101,prior,4,0,10,2.0
892094,44101,prior,6,0,8,6.0
2168552,44101,prior,7,6,12,6.0
1163458,44101,prior,10,0,12,20.0
1413960,44101,prior,12,0,8,7.0
1604540,44101,prior,15,5,23,30.0
1014323,44103,prior,8,6,23,14.0
1531557,44104,prior,4,3,10,28.0
328176,44117,prior,2,0,12,30.0
1248699,44117,prior,3,3,17,10.0
798526,44117,prior,13,0,13,14.0
2427807,44134,prior,4,5,12,12.0
937603,44148,prior,1,0,17,
471345,44148,prior,3,5,16,12.0
2974367,44148,prior,5,1,18,17.0
317029,44161,prior,9,2,15,1.0
1421612,44184,prior,3,0,17,10.0
2422915,44190,prior,1,2,18,
3174428,44190,prior,3,6,11,25.0
2631696,44197,prior,2,1,21,27.0
2090854,44197,prior,12,1,10,6.0
1521753,44238,prior,25,2,21,7.0
1534870,44238,prior,26,2,23,7.0
1773146,44238,prior,32,4,21,7.0
2751024,44238,prior,34,5,22,5.0
2865392,44257,prior,24,1,9,9.0
3083459,44257,prior,34,0,13,14.0
1438252,44263,prior,3,6,6,21.0
791141,44263,prior,5,1,18,30.0
2886819,44267,prior,2,3,12,6.0
2700625,44272,prior,1,0,13,
3311240,44294,prior,23,1,16,0.0
330826,44306,prior,1,1,8,
1978998,44306,prior,5,2,10,23.0
2712467,44312,prior,1,1,15,
88081,44312,prior,2,3,11,9.0
460152,44312,prior,3,5,11,9.0
2700252,44312,prior,4,1,8,10.0
448667,44312,prior,6,5,8,14.0
650180,44312,prior,8,0,20,13.0
437123,44312,prior,11,5,11,3.0
981424,44312,prior,12,4,9,13.0
1750636,44312,prior,13,6,15,9.0
3285001,44312,prior,14,3,7,11.0
2186782,44312,prior,15,0,7,4.0
653751,44312,prior,16,6,7,13.0
1449994,44312,prior,17,6,13,14.0
319190,44312,prior,18,0,9,8.0
1993622,44312,prior,19,5,17,5.0
607881,44312,prior,20,6,13,22.0
2077871,44312,prior,21,0,7,8.0
3412811,44312,prior,22,6,9,13.0
616673,44312,prior,23,3,6,4.0
370396,44312,prior,24,1,13,26.0
38467,44312,prior,25,1,9,14.0
2843417,44312,prior,28,5,13,7.0
1535434,44312,prior,29,5,11,21.0
939974,44312,prior,30,6,9,22.0
1674884,44312,prior,31,3,10,11.0
1078587,44312,prior,32,6,12,24.0
2824194,44319,prior,2,0,18,1.0
1702979,44319,prior,4,6,18,2.0
2146938,44319,prior,5,5,15,6.0
392113,44319,prior,6,5,20,21.0
717815,44319,prior,8,5,17,22.0
459943,44319,prior,10,0,16,7.0
257827,44319,prior,12,1,16,15.0
1543725,44336,prior,6,3,15,30.0
877146,44345,prior,1,1,19,
3123343,44366,prior,4,1,16,9.0
2936551,44368,prior,15,2,10,17.0
2552842,44374,prior,14,2,13,7.0
3025492,44375,prior,10,2,19,6.0
3127022,44389,prior,1,0,11,
2285406,44403,prior,1,0,13,
2813389,44403,prior,5,3,16,19.0
2841973,44403,prior,6,0,14,11.0
2123037,44403,prior,8,1,14,9.0
3184447,44403,prior,14,6,7,30.0
431144,44407,prior,17,0,12,6.0
1330065,44415,prior,5,2,17,30.0
679748,44415,prior,9,4,18,5.0
3330458,44415,prior,22,3,17,15.0
785036,44415,prior,29,0,7,5.0
2686634,44421,prior,6,6,10,7.0
1260556,44424,prior,5,2,20,8.0
2217313,44424,prior,6,2,18,21.0
195490,44429,prior,13,0,15,6.0
511693,44433,prior,1,0,14,
1289188,44438,prior,4,4,14,16.0
2853226,44438,prior,14,2,13,15.0
3266713,44441,prior,46,5,11,2.0
438579,44450,prior,21,2,9,30.0
2971844,44452,prior,1,0,23,
866676,44452,prior,2,2,13,9.0
646996,44452,prior,3,0,22,5.0
3206949,44452,prior,5,0,21,6.0
2889577,44452,prior,6,0,11,7.0
1793426,44452,prior,8,2,8,5.0
284271,44452,prior,9,1,9,6.0
2420139,44481,prior,1,1,10,
2083743,44488,prior,20,0,13,8.0
2830051,44490,prior,1,2,12,
2035982,44490,prior,3,4,13,12.0
853149,44490,prior,6,4,16,24.0
1593094,44490,prior,7,6,14,30.0
2695866,44490,prior,8,6,19,14.0
1632906,44490,prior,9,0,18,30.0
1855329,44490,prior,10,2,12,23.0
2381585,44494,prior,7,5,12,2.0
714704,44494,prior,31,1,15,7.0
1462512,44494,prior,62,6,17,5.0
421064,44494,prior,63,6,21,7.0
2281181,44494,prior,73,5,11,3.0
2506038,44494,prior,76,0,12,2.0
2835691,44504,prior,8,5,12,12.0
3376280,44514,prior,2,0,15,16.0
2245147,44514,prior,3,1,12,22.0
1655353,44515,prior,2,1,8,7.0
642734,44515,prior,15,1,8,2.0
2432143,44515,prior,20,1,9,3.0
3167608,44515,prior,21,1,9,7.0
3413216,44515,prior,23,1,8,3.0
789453,44529,prior,8,0,11,30.0
1209260,44529,prior,11,1,9,8.0
727108,44529,prior,12,1,9,7.0
2708961,44530,prior,1,3,18,
2878333,44531,prior,12,6,9,3.0
3167641,44531,prior,59,6,10,4.0
1693298,44534,prior,3,1,14,7.0
1468579,44537,prior,53,3,13,5.0
3130741,44559,prior,4,0,17,30.0
1708068,44575,prior,3,0,9,30.0
1822803,44581,prior,8,2,17,11.0
1797478,44581,prior,9,2,11,7.0
3416812,44587,prior,13,0,17,4.0
464355,44587,prior,17,6,13,8.0
1367035,44588,prior,2,0,13,28.0
3328097,44588,prior,3,0,10,30.0
2434858,44589,prior,7,2,10,13.0
1206619,44597,prior,7,5,13,2.0
2002753,44597,prior,8,5,16,21.0
1335274,44597,prior,9,5,19,21.0
1493483,44598,prior,26,3,10,10.0
87226,44601,prior,2,2,18,11.0
756967,44601,prior,40,5,7,7.0
3018983,44601,prior,41,4,20,6.0
609248,44601,prior,43,3,15,10.0
1865955,44601,prior,44,3,11,14.0
681873,44601,prior,45,0,8,11.0
470400,44601,prior,47,5,7,9.0
1021005,44602,prior,8,5,9,30.0
2521756,44602,prior,9,2,10,30.0
1581247,44603,prior,5,6,15,23.0
789308,44603,prior,7,0,12,30.0
2593842,44611,prior,2,0,23,29.0
1516093,44611,prior,5,2,18,3.0
1972914,44611,prior,7,6,14,7.0
1158017,44611,prior,9,4,23,12.0
88057,44611,prior,10,3,17,30.0
2714615,44633,prior,7,0,13,4.0
1023414,44656,prior,7,0,17,30.0
882282,44656,prior,9,0,16,10.0
8358,44686,prior,9,4,19,8.0
2453787,44688,prior,5,0,8,4.0
2223101,44695,prior,1,6,18,
2202719,44695,prior,5,1,16,22.0
186287,44695,prior,8,5,13,6.0
834259,44695,prior,9,1,17,17.0
1076149,44695,prior,12,0,18,8.0
836976,44695,prior,13,6,19,6.0
817773,44695,prior,14,1,10,16.0
3162836,44695,prior,15,1,14,14.0
61956,44695,prior,19,0,16,11.0
2853976,44695,prior,20,3,17,3.0
3050047,44695,prior,21,0,14,4.0
2145427,44695,prior,22,6,20,6.0
139339,44695,prior,23,1,13,9.0
2656668,44695,prior,24,0,13,6.0
252042,44695,prior,26,5,9,10.0
2416825,44695,prior,27,1,18,3.0
2694559,44695,prior,29,3,17,21.0
3025087,44695,prior,31,3,15,7.0
2211341,44695,prior,36,3,9,8.0
2642896,44695,prior,39,2,10,7.0
1252533,44695,prior,40,0,14,5.0
3241405,44695,prior,41,6,16,6.0
430421,44695,prior,44,1,18,2.0
1124593,44697,prior,9,3,11,6.0
970731,44714,prior,2,3,17,12.0
2467264,44723,prior,28,1,12,0.0
301568,44726,prior,16,6,17,3.0
2015187,44727,prior,2,2,11,30.0
38282,44727,prior,6,1,13,20.0
1018310,44729,prior,3,0,10,30.0
1858973,44734,prior,9,3,10,26.0
1389948,44734,prior,16,4,22,30.0
2357431,44736,prior,2,0,18,14.0
3267396,44738,prior,8,3,18,11.0
3355676,44746,prior,12,4,10,3.0
1464148,44764,prior,1,5,18,
2846023,44764,prior,2,5,18,7.0
902825,44764,prior,3,3,22,5.0
1841828,44764,prior,4,4,14,8.0
1582062,44764,prior,5,3,7,6.0
2825019,44764,prior,6,3,22,7.0
3011072,44764,prior,7,3,22,0.0
2662130,44764,prior,8,4,17,8.0
3358253,44764,prior,9,6,12,2.0
662626,44764,prior,10,4,12,5.0
2510005,44764,prior,11,6,10,9.0
1133291,44764,prior,13,4,20,3.0
1533760,44764,prior,14,4,20,0.0
738527,44764,prior,15,3,16,6.0
1686936,44764,prior,16,3,9,7.0
2506606,44764,prior,17,3,9,0.0
2610272,44764,prior,20,3,23,6.0
2050188,44764,prior,21,3,12,7.0
263199,44769,prior,24,6,20,5.0
694459,44769,prior,27,0,13,1.0
2627022,44771,prior,4,0,13,21.0
352674,44774,prior,1,2,13,
1355463,44774,prior,2,6,15,4.0
1424417,44774,prior,4,6,10,5.0
1917032,44774,prior,5,4,9,12.0
1117974,44774,prior,7,5,11,7.0
2779963,44774,prior,8,5,11,28.0
50236,44778,prior,4,1,17,16.0
749911,44780,prior,7,5,21,5.0
608846,44780,prior,9,6,14,22.0
1879521,44780,prior,10,5,22,6.0
1874959,44780,prior,11,5,22,7.0
815662,44780,prior,15,5,21,6.0
1967292,44780,prior,17,4,20,7.0
2546274,44780,prior,19,4,20,13.0
2093833,44780,prior,22,2,18,12.0
131413,44780,prior,23,4,19,9.0
905053,44780,prior,33,4,21,13.0
1471234,44784,prior,1,6,10,
2867821,44784,prior,18,1,10,21.0
708668,44790,prior,2,5,15,16.0
978560,44790,prior,10,5,21,16.0
3135149,44790,prior,11,1,17,17.0
270797,44790,prior,13,5,6,10.0
902908,44790,prior,14,1,17,10.0
2167359,44790,prior,15,3,16,16.0
1884756,44790,prior,18,0,21,18.0
586466,44790,prior,19,1,10,29.0
3129881,44790,prior,22,0,9,10.0
2787422,44790,prior,25,1,11,26.0
1775939,44797,prior,15,0,17,5.0
3397319,44814,prior,4,3,14,14.0
2158706,44814,prior,13,1,12,11.0
2381010,44814,prior,14,3,12,9.0
3233455,44822,prior,13,2,7,9.0
182621,44822,prior,16,1,8,13.0
2883296,44822,prior,17,1,19,7.0
378789,44834,prior,80,4,13,1.0
1263308,44836,prior,28,2,22,4.0
1654403,44836,prior,29,1,9,13.0
544914,44836,prior,54,1,16,2.0
2450621,44837,prior,7,1,13,25.0
3260556,44837,prior,11,3,11,2.0
1262336,44837,prior,12,1,19,30.0
3312226,44837,prior,14,1,13,30.0
3188579,44837,prior,18,4,10,7.0
929365,44846,prior,25,3,11,6.0
2545192,44846,prior,41,6,22,3.0
162809,44853,prior,5,3,12,3.0
1684294,44858,prior,10,5,15,13.0
3271585,44860,prior,1,2,9,
1289455,44867,prior,12,2,7,6.0
773216,44867,prior,20,2,16,7.0
1360347,44871,prior,1,1,9,
1362954,44871,prior,2,1,9,7.0
2661965,44871,prior,3,1,9,7.0
2753732,44871,prior,4,1,10,7.0
1284902,44871,prior,5,1,9,7.0
1396433,44871,prior,6,1,9,7.0
2397627,44871,prior,7,1,15,7.0
350143,44875,prior,3,6,15,30.0
139322,44879,prior,20,0,11,7.0
2242416,44884,prior,19,6,14,3.0
547893,44893,prior,20,0,12,3.0
2216401,44906,prior,16,4,14,20.0
2534170,44918,prior,8,6,12,3.0
550944,44923,prior,1,5,14,
3178529,44924,prior,1,1,13,
2731631,44925,prior,2,0,14,10.0
2842396,44925,prior,3,0,12,21.0
2658900,44925,prior,6,5,9,30.0
1225556,44944,prior,19,1,14,8.0
1085152,44945,prior,2,0,12,9.0
392240,44945,prior,3,0,13,28.0
1247853,44948,prior,46,1,10,0.0
2673487,44953,prior,8,5,10,14.0
81051,44953,prior,9,6,8,8.0
46529,44960,prior,1,0,8,
158099,44961,prior,35,4,9,3.0
535242,44980,prior,8,1,15,18.0
1453920,44980,prior,9,2,14,29.0
695226,44980,prior,11,2,9,30.0
3153938,44985,prior,1,3,6,
254516,44985,prior,2,4,15,1.0
1279688,44985,prior,4,6,15,12.0
1383198,44986,prior,22,6,8,13.0
2829016,44992,prior,2,6,11,6.0
1662128,45008,prior,4,5,7,1.0
64640,45008,prior,33,0,8,3.0
3132143,45008,prior,35,1,7,3.0
1204457,45008,prior,50,0,20,2.0
2764188,45012,prior,8,3,22,7.0
3034333,45018,prior,6,2,20,4.0
1245852,45018,prior,14,1,10,3.0
850751,45034,prior,2,3,8,30.0
1260619,45045,prior,3,1,9,11.0
758375,45046,prior,1,1,10,
2295520,45046,prior,3,1,14,29.0
2127623,45046,prior,4,0,11,6.0
2275610,45046,prior,5,1,13,15.0
1873284,45046,prior,6,1,11,28.0
3209928,45046,prior,7,2,10,29.0
600201,45059,prior,1,3,11,
966471,45059,prior,3,4,12,12.0
799333,45071,prior,11,6,23,7.0
3040230,45071,prior,12,4,20,12.0
2917694,45071,prior,14,5,7,12.0
2171149,45071,prior,17,4,11,16.0
154364,45071,prior,19,5,12,8.0
2435909,45081,prior,18,2,20,30.0
309208,45093,prior,5,4,13,0.0
633106,45093,prior,16,3,11,2.0
1457014,45093,prior,18,5,10,2.0
886348,45093,prior,19,5,14,0.0
2436852,45093,prior,21,3,9,2.0
550512,45093,prior,22,5,12,2.0
173648,45098,prior,51,6,9,5.0
2512957,45098,prior,63,1,17,3.0
162632,45098,prior,68,0,18,1.0
1278819,45124,prior,5,3,9,14.0
2657813,45124,prior,7,2,7,7.0
1109535,45124,prior,17,0,15,13.0
2029289,45124,prior,22,0,20,7.0
2866145,45128,prior,1,1,7,
1192752,45128,prior,3,6,16,30.0
596709,45149,prior,10,5,8,7.0
2299754,45155,prior,1,0,15,
3190133,45161,prior,1,5,17,
2880374,45161,prior,5,6,10,6.0
580800,45166,prior,9,5,13,30.0
133822,45171,prior,3,1,16,28.0
2855804,45175,prior,5,2,15,14.0
3122515,45175,prior,24,4,11,3.0
1148673,45175,prior,26,5,13,7.0
3194163,45175,prior,28,0,10,8.0
2477345,45178,prior,2,4,15,30.0
2410917,45182,prior,4,6,19,2.0
2066181,45182,prior,9,6,15,4.0
1635839,45182,prior,12,5,17,11.0
2804711,45182,prior,24,4,18,9.0
3404464,45182,prior,26,2,20,8.0
2004149,45182,prior,28,2,16,3.0
2387200,45182,prior,31,5,18,1.0
2667426,45183,prior,2,2,9,5.0
2211121,45183,prior,3,6,7,11.0
1734278,45194,prior,3,6,7,30.0
1284636,45194,prior,5,3,20,30.0
1451632,45202,prior,2,2,8,8.0
341987,45202,prior,4,5,12,30.0
3250042,45202,prior,5,5,15,0.0
1202495,45208,prior,11,0,16,9.0
628865,45208,prior,19,6,20,21.0
913258,45211,prior,2,0,6,30.0
2450686,45211,prior,3,0,6,0.0
3353453,45211,prior,4,0,6,0.0
509708,45211,prior,9,4,13,3.0
653297,45211,prior,10,5,5,1.0
1122326,45211,prior,20,6,13,4.0
942526,45211,prior,22,2,6,6.0
1440798,45211,prior,26,3,5,6.0
3379409,45211,prior,27,2,8,6.0
3312429,45211,prior,28,2,13,21.0
978297,45217,prior,12,1,23,18.0
2487386,45217,prior,13,5,19,30.0
338898,45224,prior,2,6,13,30.0
898324,45231,prior,10,6,14,7.0
2220714,45234,prior,53,5,10,7.0
2775604,45234,prior,55,5,12,7.0
508629,45236,prior,2,0,14,7.0
515746,45236,prior,6,4,6,2.0
1785559,45237,prior,2,2,11,14.0
784961,45237,prior,3,4,14,9.0
320354,45238,prior,3,1,13,30.0
2828815,45254,prior,17,6,21,11.0
3330068,45257,prior,2,1,16,7.0
1081783,45267,prior,12,5,16,5.0
1890840,45273,prior,1,2,15,
1719572,45316,prior,3,6,17,30.0
285824,45324,prior,19,3,10,2.0
343795,45324,prior,20,4,10,1.0
3016220,45324,prior,25,1,10,12.0
1069409,45324,prior,26,4,9,3.0
3330217,45324,prior,28,3,11,9.0
1273155,45324,prior,31,1,9,18.0
233062,45328,prior,2,1,12,9.0
1628487,45329,prior,2,0,19,14.0
2384304,45329,prior,3,1,6,8.0
2600460,45329,prior,4,5,19,11.0
1573698,45329,prior,5,1,13,10.0
1657160,45329,prior,6,5,8,4.0
2921332,45329,prior,7,0,11,9.0
2556096,45329,prior,8,5,7,5.0
2756514,45329,prior,9,4,16,13.0
357043,45329,prior,10,5,7,8.0
865114,45329,prior,11,4,12,6.0
2114233,45329,prior,12,5,17,15.0
2880803,45329,prior,13,4,14,6.0
1283579,45329,prior,14,5,10,8.0
923902,45329,prior,15,0,12,9.0
3071498,45329,prior,16,3,17,30.0
21885,45330,prior,9,1,16,4.0
300111,45332,prior,1,0,19,
1690419,45332,prior,17,6,11,6.0
1820468,45334,prior,12,4,11,7.0
2800142,45335,prior,9,0,11,12.0
29318,45352,prior,11,2,10,4.0
1910278,45352,prior,36,1,14,1.0
2707227,45352,prior,77,1,13,0.0
2961875,45355,prior,4,6,10,10.0
669781,45366,prior,22,1,11,5.0
2279254,45369,prior,4,6,2,23.0
2837077,45369,prior,5,6,8,0.0
648253,45371,prior,3,1,13,30.0
1993214,45371,prior,4,1,16,28.0
992163,45371,prior,5,6,8,30.0
1792524,45382,prior,3,1,9,6.0
2609725,45382,prior,6,1,14,14.0
2716482,45382,prior,7,1,7,7.0
3071694,45382,prior,10,5,9,3.0
1458371,45382,prior,12,1,12,5.0
92457,45382,prior,14,1,12,4.0
2970629,45382,prior,21,1,7,6.0
1028871,45382,prior,25,5,13,4.0
70430,45382,prior,27,3,15,9.0
2880611,45382,prior,29,4,13,7.0
2600677,45382,prior,40,1,11,5.0
2650954,45382,prior,46,1,13,7.0
3187388,45389,prior,5,4,18,23.0
1072274,45389,prior,6,5,18,1.0
1235550,45389,prior,7,5,17,28.0
1977026,45393,prior,1,1,10,
1157299,45393,prior,54,1,19,3.0
2409014,45393,prior,70,2,20,8.0
3387980,45400,prior,9,4,17,7.0
439937,45413,prior,3,2,9,14.0
1192954,45413,prior,4,2,12,0.0
1519840,45413,prior,5,3,21,8.0
605806,45413,prior,6,6,6,30.0
737488,45413,prior,7,3,12,4.0
1419512,45413,prior,8,5,14,9.0
2900000,45413,prior,9,6,17,30.0
10568,45422,prior,13,5,15,5.0
20855,45426,prior,44,2,19,4.0
3291547,45426,prior,50,1,10,3.0
2148399,45450,prior,9,4,17,30.0
1055330,45465,prior,1,2,14,
2570083,45465,prior,5,4,17,15.0
675022,45480,prior,2,6,15,18.0
3143005,45492,prior,34,2,14,15.0
1433744,45492,prior,35,1,10,6.0
3009216,45492,prior,36,1,14,7.0
2054889,45492,prior,38,1,12,3.0
1784670,45492,prior,44,1,10,8.0
1780838,45492,prior,46,1,10,6.0
1774977,45492,prior,49,1,11,7.0
1514792,45529,prior,3,6,13,30.0
1682006,45531,prior,2,1,16,19.0
657258,45531,prior,3,1,11,7.0
1868008,45533,prior,38,3,11,3.0
500165,45552,prior,1,0,19,
3294137,45552,prior,2,6,22,13.0
2956523,45584,prior,4,4,11,25.0
741628,45590,prior,8,3,15,3.0
1823290,45600,prior,7,5,11,5.0
990207,45614,prior,16,0,9,3.0
1233182,45614,prior,22,6,9,3.0
2576103,45617,prior,7,0,17,2.0
819634,45617,prior,13,6,11,7.0
3257661,45647,prior,4,6,13,21.0
1674826,45647,prior,5,6,15,14.0
689660,45647,prior,6,0,10,22.0
1943567,45647,prior,7,6,12,13.0
2225591,45647,prior,8,2,11,10.0
3270668,45647,prior,9,2,20,30.0
147507,45647,prior,16,6,11,18.0
321273,45647,prior,17,2,17,10.0
3308928,45647,prior,18,1,12,20.0
2956784,45647,prior,19,2,15,15.0
2418465,45657,prior,61,4,23,1.0
1235675,45660,prior,2,0,11,21.0
1522373,45663,prior,14,1,8,30.0
2071969,45666,prior,1,5,13,
684945,45669,prior,4,2,16,7.0
1515890,45672,prior,10,4,15,14.0
835078,45674,prior,13,4,11,1.0
775543,45674,prior,86,1,8,4.0
2448637,45682,prior,6,0,11,30.0
1060169,45685,prior,16,1,16,7.0
1688247,45689,prior,5,0,12,30.0
3019123,45698,prior,2,0,0,4.0
701191,45698,prior,7,5,21,8.0
2426031,45698,prior,16,6,9,8.0
3295822,45699,prior,69,1,11,3.0
267273,45700,prior,4,3,15,24.0
2037859,45703,prior,1,1,14,
939780,45703,prior,4,2,16,15.0
3084516,45703,prior,5,4,12,9.0
2111478,45703,prior,7,2,13,5.0
161044,45712,prior,11,4,14,4.0
2094297,45713,prior,1,6,18,
2987716,45726,prior,3,1,15,28.0
3378718,45726,prior,5,2,12,20.0
1267092,45733,prior,3,3,17,6.0
3375574,45733,prior,9,2,14,9.0
815714,45733,prior,11,6,8,7.0
3037738,45733,prior,16,0,22,26.0
1416160,45733,prior,17,0,11,14.0
2013000,45733,prior,24,0,12,6.0
2550796,45733,prior,26,1,20,8.0
1109819,45733,prior,27,3,15,9.0
605388,45733,prior,28,5,18,9.0
865669,45733,prior,30,4,20,9.0
43148,45737,prior,6,1,8,30.0
2558671,45746,prior,52,5,13,1.0
2002278,45759,prior,1,4,10,
478107,45759,prior,2,5,22,8.0
